NID,Time,EventName,DisasterType,DisasterSubType,Coordinate,Lon,Lat,C_Name,T_Name,Address,situation,DeathNo,MissingNo,InjuredNo,TrappedNo,ShelterNo,CaseStatus,GeometryType,SourceType,CaseInformer,nTWD97_X,nTWD97_Y,WriteDateTime
161250,2016-9-27 20:28,梅姬颱風,積淹水災情,地區積淹水,"120.361435,22.659104",120.361435,22.659104,高雄市,鳥松區  ,高雄市鳥松區鳥松里大智路兩側,兩測積淹水及膝,0,0,0,0,0,已處理,點,災情查報WEB,,184375.05,2506676.41,42641.51389
161253,2016-9-27 20:28,梅姬颱風,積淹水災情,道路積淹水,"120.525466,22.652201",120.525466,22.652201,屏東縣,麟洛鄉  ,屏東縣麟洛鄉成功路與埔圳巷,屏東縣麟洛鄉成功路與埔圳巷交界,0,0,0,0,0,處理中,點,災情查報WEB,,201230.3,2505848.95,42641.51389
161257,2016-9-27 20:27,梅姬颱風,積淹水災情,房屋積淹水,"120.57091568866177,22.616480522660506",120.570916,22.616481,屏東縣,內埔鄉  ,屏東縣內埔鄉文明巷3號,2016/09/27 20:27:56 - 停電地下室淹水.無人傷不需撤離,0,0,0,0,0,處理中,點,119消防署派遣系統,,205890.01,2501879.43,42641.51389
161262,2016-9-27 20:27,梅姬颱風,積淹水災情,道路積淹水,"120.334035,22.653543",120.334035,22.653543,高雄市,三民區  ,高雄市三民區昭良街2巷9號,不知淹水程度,0,0,0,0,0,已處理,點,災情查報WEB,,181556.33,2506072.97,42641.51389
161267,2016-9-27 20:27,梅姬颱風,積淹水災情,道路積淹水,"120.35312860936529,22.68602970425717",120.353129,22.68603,高雄市,仁武區  ,高雄市仁武區灣內里,澄觀路與鳳仁路口淹水,0,0,0,0,0,已處理,點,災情查報WEB,,183534.37,2509661.68,42641.51458
161269,2016-9-27 20:27,梅姬颱風,積淹水災情,房屋積淹水,"120.205176,23.036541",120.205176,23.036541,臺南市,安南區  ,臺南市安南區安中一街83號,積水快至家內，煩請調派抽水機,0,0,0,0,0,處理中,點,災情查報WEB,,168540.9,2548550.54,42641.51458
161273,2016-9-27 20:26,梅姬颱風,積淹水災情,房屋積淹水,"120.19356,23.016436",120.19356,23.016436,臺南市,北區   ,臺南市北區文賢路1122巷,1122巷口淹水約20公分高，1122巷34弄及24弄淹水約70公分高,0,0,0,0,0,已處理,點,災情查報WEB,,167338.1,2546330.6,42641.51458
161274,2016-9-27 20:26,梅姬颱風,積淹水災情,房屋積淹水,"120.49398646824713,22.668328878202484",120.493986,22.668329,屏東縣,屏東市  ,屏東縣屏東市自由路156號,2016/09/27 20:26:49 待援1人 - 水淹民宅.1婦人需協助安置.,0,0,0,0,0,已處理,點,119消防署派遣系統,,198001.05,2507645.46,42641.51458
161275,2016-9-27 20:26,梅姬颱風,積淹水災情,房屋積淹水,"120.269471,23.051937",120.269471,23.051937,臺南市,永康區  ,臺南市永康區中正北路848號,淹水至膝蓋高,0,0,0,0,0,處理中,點,災情查報WEB,,175139.07,2550221.16,42641.51458
161279,2016-9-27 20:26,梅姬颱風,積淹水災情,道路積淹水,"120.482842,22.884795",120.482842,22.884795,高雄市,旗山區  ,高雄市旗山區大德里,質疑抽水站有沒有啟動,0,0,0,0,0,已處理,點,災情查報WEB,,196939.56,2531619.35,42641.51458
161280,2016-9-27 20:26,梅姬颱風,積淹水災情,房屋積淹水,"120.20718,23.035841",120.20718,23.035841,臺南市,安南區  ,臺南市安南區安中路一段203巷,室內淹水大腿高,0,0,0,0,0,處理中,點,災情查報WEB,,168745.87,2548471.9,42641.51458
161287,2016-9-27 20:26,梅姬颱風,積淹水災情,道路積淹水,"120.259135,23.006015",120.259135,23.006015,臺南市,永康區  ,臺南市永康區永華路,整條路淹水,0,0,0,0,0,處理中,點,災情查報WEB,,174054.12,2545141.09,42641.51458
161294,2016-9-27 20:25,梅姬颱風,積淹水災情,房屋積淹水,"120.196873,23.004483",120.196873,23.004483,臺南市,北區   ,臺南市北區海安路三段135巷113號,屋頂有樹，將屋頂落水孔淹住，已將水從屋頂落入,0,0,0,0,0,處理中,點,災情查報WEB,,167670.45,2545005.05,42641.51458
161295,2016-9-27 20:25,梅姬颱風,積淹水災情,地區積淹水,"120.203083077779,23.0100778314755",120.203083,23.010078,臺南市,北區   ,臺南市北區大興街40巷內,道路淹水,0,0,0,0,0,已處理,點,災情查報WEB,,168310.46,2545621.15,42641.51458
161296,2016-9-27 20:25,梅姬颱風,積淹水災情,房屋積淹水,"120.212124,23.046166",120.212124,23.046166,臺南市,安南區  ,臺南市安南區培安路81號至87號,淹水,0,0,0,0,0,處理中,點,災情查報WEB,,169258.75,2549612.57,42641.51458
161298,2016-9-27 20:25,梅姬颱風,積淹水災情,房屋積淹水,"120.188999,23.010826",120.188999,23.010826,臺南市,北區   ,臺南市北區大興街174巷,積水約15公分高,0,0,0,0,0,處理中,點,災情查報WEB,,166867.13,2545711.92,42641.51458
161315,2016-9-27 20:24,梅姬颱風,積淹水災情,地區積淹水,"120.298340430508,22.7248121366937",120.29834,22.724812,高雄市,楠梓區  ,高雄市楠梓區右昌國中後面,請啟動抽水站 淹水 幫忙報案 未能提供深度,0,0,0,0,0,已處理,點,災情查報WEB,,177925.03,2513981.79,42641.51528
161325,2016-9-27 20:24,梅姬颱風,積淹水災情,道路積淹水,"120.3432,22.67773",120.3432,22.67773,高雄市,仁武區  ,高雄市仁武區赤西二街,路口積水100CM,0,0,0,0,0,已處理,點,災情查報WEB,,182510.11,2508747.09,42641.51528
161348,2016-9-27 20:22,梅姬颱風,積淹水災情,道路積淹水,"120.228015,23.062187",120.228015,23.062187,臺南市,安南區  ,"臺南市安南區長和路一段823巷,845巷,871巷",淹水,0,0,0,0,0,處理中,點,災情查報WEB,,170896.68,2551378.06,42641.51597
161356,2016-9-27 20:22,梅姬颱風,積淹水災情,地區積淹水,"120.348945,22.64648",120.348945,22.64648,高雄市,鳳山區  ,高雄市鳳山區青年路2段588巷3弄,積水60公分 水利局工程造成,0,0,0,0,0,已處理,點,災情查報WEB,,183085.31,2505284.08,42641.51597
161376,2016-9-27 20:20,梅姬颱風,積淹水災情,房屋積淹水,"120.610786,24.150852",120.610786,24.150852,臺中市,南屯區  ,臺中市南屯區向上路217號,屋頂掀開 屋內漏水又停電,0,0,0,0,0,處理中,點,災情查報WEB,,210446.84,2671784.68,42641.51667
161389,2016-9-27 20:20,梅姬颱風,積淹水災情,房屋積淹水,"120.185857882207,22.9943544871375",120.185858,22.994354,臺南市,中西區  ,臺南市中西區,室內積水 路面積水,0,0,0,0,0,處理中,點,災情查報WEB,,166534.99,2543889.64,42641.51667
161390,2016-9-27 20:20,梅姬颱風,積淹水災情,房屋積淹水,"120.154785156529,23.0440449283549",120.154785,23.044045,臺南市,安南區  ,臺南市安南區東原路二段106巷,室內積水10cm,0,0,0,0,0,待處理,點,災情查報WEB,,163381.04,2549410.46,42641.51667
161393,2016-9-27 20:20,梅姬颱風,積淹水災情,房屋積淹水,"120.096955,23.169737",120.096955,23.169737,臺南市,七股區  ,臺南市七股區西寮里,淹水至小腿,0,0,0,0,0,待處理,點,災情查報WEB,,157540.29,2563365.5,42641.51667
161398,2016-9-27 20:19,梅姬颱風,積淹水災情,地區積淹水,"120.481942599853,22.6665128127316",120.481943,22.666513,屏東縣,屏東市  ,屏東縣屏東市,屏東市教育大學後門沙蛇溪水位快溢出(師範清靜大樓前),0,0,0,0,0,已處理,點,災情查報WEB,,196762.68,2507448.64,42641.51667
161402,2016-9-27 20:19,梅姬颱風,積淹水災情,地下道積水,"120.18597,23.007017",120.18597,23.007017,臺南市,北區   ,臺南市北區長榮地下道,積水不退,0,0,0,0,0,處理中,點,災情查報WEB,,166554.28,2545291.83,42641.51667
161414,2016-9-27 20:18,梅姬颱風,積淹水災情,道路積淹水,"120.292888,22.636451",120.292888,22.636451,高雄市,三民區  ,高雄市三民區鳳南里中華三路291號,鳳南里中華三路與建國三路口道路淹水,0,0,0,0,0,已處理,點,災情查報WEB,,177318.36,2504199.82,42641.51736
161415,2016-9-27 20:18,梅姬颱風,積淹水災情,道路積淹水,"120.224252,23.030279",120.224252,23.030279,臺南市,永康區  ,臺南市永康區中正南路349巷,淹水,0,0,0,0,0,處理中,點,災情查報WEB,,170492.35,2547846.59,42641.51736
161416,2016-9-27 20:18,梅姬颱風,積淹水災情,道路積淹水,"120.284083,22.714831",120.284083,22.714831,高雄市,楠梓區  ,高雄市楠梓區中泰街,深度約20公分,0,0,0,0,0,已處理,點,災情查報WEB,,176455.1,2512883.52,42641.51736
161418,2016-9-27 20:18,梅姬颱風,積淹水災情,房屋積淹水,"120.190775,22.979024",120.190775,22.979024,臺南市,南區   ,臺南市南區金華路二段71巷4號附近,大樓地下室積水,0,0,0,0,0,處理中,點,災情查報WEB,,167029.75,2542189.14,42641.51736
161420,2016-9-27 20:18,梅姬颱風,積淹水災情,道路積淹水,"120.189137,23.01304",120.189137,23.01304,臺南市,北區   ,臺南市北區大港里,路面積水約20公分，大興街164、174、192、212、226、246巷約389戶淹水5公分,0,0,0,0,0,處理中,點,災情查報WEB,,166882.63,2545957.02,42641.51736
161422,2016-9-27 20:18,梅姬颱風,積淹水災情,道路積淹水,"120.284083,22.714831",120.284083,22.714831,高雄市,楠梓區  ,高雄市楠梓區中泰街,右昌國中的後方淹水已到膝蓋,0,0,0,0,0,已處理,點,災情查報WEB,,176455.1,2512883.52,42641.51736
161441,2016-9-27 20:17,梅姬颱風,積淹水災情,道路積淹水,"120.206507,23.039092",120.206507,23.039092,臺南市,安南區  ,臺南市安南區長溪路1段341巷,淹水30-40cm,0,0,0,0,0,待處理,點,災情查報WEB,,168678.85,2548832.3,42641.51736
161458,2016-9-27 20:16,梅姬颱風,積淹水災情,房屋積淹水,"120.193664,23.012161",120.193664,23.012161,臺南市,北區   ,臺南市北區大和里,里內多處淹水，部分民宅已積水,0,0,0,0,0,已處理,點,災情查報WEB,,167346.15,2545857.12,42641.51806
161465,2016-9-27 20:15,梅姬颱風,積淹水災情,道路積淹水,"120.288265,22.668609",120.288265,22.668609,高雄市,左營區  ,高雄市左營區翠華路,積水,0,0,0,0,0,已處理,點,災情查報WEB,,176860.2,2507763.08,42641.51806
161474,2016-9-27 20:14,梅姬颱風,積淹水災情,道路積淹水,"120.320826,22.669926",120.320826,22.669926,高雄市,三民區  ,高雄市三民區鼎中路554巷,民族一路647巷水溝滿水位 愛河支線已滿水位,0,0,0,0,0,已處理,點,災情查報WEB,,180207.03,2507893.26,42641.51806
161491,2016-9-27 20:13,梅姬颱風,積淹水災情,地區積淹水,"120.304617,23.031751",120.304617,23.031751,臺南市,新化區  ,臺南市新化區豐榮里,大智路(洋子地區),0,0,0,0,0,處理中,點,災情查報WEB,,178730.16,2547968.23,42641.51875
161494,2016-9-27 20:13,梅姬颱風,積淹水災情,道路積淹水,"120.198622,23.017575",120.198622,23.017575,臺南市,北區   ,臺南市北區文賢路1122巷250弄,道路積水,0,0,0,0,0,待處理,點,災情查報WEB,,167857.68,2546453.89,42641.51875
161509,2016-9-27 20:12,梅姬颱風,積淹水災情,道路積淹水,"120.222731,23.007864",120.222731,23.007864,臺南市,北區   ,臺南市北區開南街33-79號,淹水約5-10公分,0,0,0,0,0,處理中,點,災情查報WEB,,170323.29,2545365.17,42641.51875
161513,2016-9-27 20:11,梅姬颱風,積淹水災情,道路積淹水,"120.19426,23.021678",120.19426,23.021678,臺南市,安南區  ,臺南市安南區安寧路23巷,整條淹水,0,0,0,0,0,處理中,點,災情查報WEB,,167413.05,2546910.71,42641.51875
161517,2016-9-27 20:11,梅姬颱風,積淹水災情,房屋積淹水,"120.2501817482765,22.995895780302956",120.250182,22.995896,臺南市,永康區  ,台南市永康區復興路1巷41弄6號(淹水),2016/09/27 20:11:28 - 屋內二人，狗六隻，水淹小腿肚,0,0,0,0,0,處理中,點,119消防署派遣系統,,173130.55,2544025.17,42641.51875
161539,2016-9-27 20:10,梅姬颱風,積淹水災情,道路積淹水,"120.300491,23.036257",120.300491,23.036257,臺南市,新化區  ,臺南市新化區中山路593號,淹水,0,0,0,0,0,處理中,點,災情查報WEB,,178309.66,2548469.23,42641.51944
161545,2016-9-27 20:09,梅姬颱風,積淹水災情,道路積淹水,"120.190547,22.992475",120.190547,22.992475,臺南市,中西區  ,臺南市中西區金城街,整條積水，府前路加油站彎進去，林統建設(地下室淹水),0,0,0,0,0,處理中,點,災情查報WEB,,167014.59,2543678.84,42641.51944
161546,2016-9-27 20:09,梅姬颱風,積淹水災情,房屋積淹水,"120.154785156529,23.0440449283549",120.154785,23.044045,臺南市,安南區  ,臺南市安南區,安南區海東6街5號淹水,0,0,0,0,0,處理中,點,災情查報WEB,,163381.04,2549410.46,42641.51944
161547,2016-9-27 20:09,梅姬颱風,積淹水災情,道路積淹水,"120.298340430508,22.7248121366937",120.29834,22.724812,高雄市,楠梓區  ,高雄市楠梓區旗南交流道,"旗南交流道下;車子?錨無法動彈,人員受困請儘快派人拖吊",0,0,0,0,0,已處理,點,災情查報WEB,,177925.03,2513981.79,42641.51944
161559,2016-9-27 20:08,梅姬颱風,積淹水災情,道路積淹水,"120.279394961166,22.6425466888595",120.279395,22.642547,高雄市,鼓山區  ,高雄市鼓山區迪化街九如、鼓山路,已經淹水、抽水機是否開啟,0,0,0,0,0,已處理,點,災情查報WEB,,175934.67,2504881.47,42641.51944
161567,2016-9-27 20:08,梅姬颱風,積淹水災情,道路積淹水,"120.247995,23.012181",120.247995,23.012181,臺南市,永康區  ,臺南市永康區復華六街,淹水,0,0,0,0,0,處理中,點,災情查報WEB,,172915.62,2545829.73,42641.52014
161573,2016-9-27 20:07,梅姬颱風,積淹水災情,道路積淹水,"120.196116,23.043403",120.196116,23.043403,臺南市,安南區  ,"臺南市安南區安中路一段700巷,702巷",淹水,0,0,0,0,0,處理中,點,災情查報WEB,,167616.5,2549315.51,42641.52014
161576,2016-9-27 20:07,梅姬颱風,積淹水災情,房屋積淹水,"120.303055,22.961711",120.303055,22.961711,臺南市,歸仁區  ,臺南市歸仁區忠孝南路202號,忠孝南路與成功路交叉路口，水淹入民宅約30cm,0,0,0,0,0,處理中,點,災情查報WEB,,178533.21,2540212.86,42641.52014
161584,2016-9-27 20:06,梅姬颱風,積淹水災情,道路積淹水,"120.276618,22.723521",120.276618,22.723521,高雄市,楠梓區  ,高雄市楠梓區德中路165巷,未說明積水程度,0,0,0,0,0,已處理,點,災情查報WEB,,175692.9,2513849.53,42641.52014
161596,2016-9-27 20:05,梅姬颱風,積淹水災情,道路積淹水,"120.2348792552948,23.090529220931348",120.234879,23.090529,臺南市,安定區  ,臺南市安定區港口里1鄰236之1號,安定區港南里236-1號住宅前南133線道路積水30公分,0,0,0,0,0,已處理,點,災情查報WEB,,171616.51,2554513.01,42641.52083
161601,2016-9-27 20:05,梅姬颱風,積淹水災情,房屋地下室積水,"120.262563,22.744861",120.262563,22.744861,高雄市,梓官區  ,高雄市梓官區典寶里大舍南路亞熱帶社區,地下停車場淹水,0,0,0,0,0,已處理,點,災情查報WEB,,174260.84,2516219.74,42641.52083
161603,2016-9-27 20:05,梅姬颱風,積淹水災情,道路積淹水,"120.27900695800781,22.648115890521588",120.279007,22.648116,高雄市,鼓山區  ,高雄市鼓山區厚生里15鄰九如四路605之1號,九如四路(平和里一帶)積水,0,0,0,0,0,已處理,點,災情查報WEB,,175897.78,2505498.36,42641.52083
161613,2016-9-27 20:04,梅姬颱風,積淹水災情,道路積淹水,"120.312588,22.648413",120.312588,22.648413,高雄市,三民區  ,高雄市三民區灣興里孝順街505巷20號,孝順街505巷20號周圍道路淹水,0,0,0,0,0,已處理,點,災情查報WEB,,179349.44,2505514.93,42641.52083
161618,2016-9-27 20:04,梅姬颱風,積淹水災情,道路積淹水,"120.332867,23.038094",120.332867,23.038094,臺南市,新化區  ,臺南市新化區信義路,衛生所週遭淹水,0,0,0,0,0,處理中,點,災情查報WEB,,181628.8,2548657.17,42641.52083
161620,2016-9-27 20:04,梅姬颱風,積淹水災情,道路積淹水,"120.25615,23.028923",120.25615,23.028923,臺南市,永康區  ,臺南市永康區中正路及正強街,永康區中正路及正強街直到高速公路涵洞淹水(永康分局通報),0,0,0,0,0,處理中,點,災情查報WEB,,173761,2547679.47,42641.52083
161630,2016-9-27 20:03,梅姬颱風,積淹水災情,道路積淹水,"120.345694,22.677843",120.345694,22.677843,高雄市,仁武區  ,高雄市仁武區澄仁西街與赤西二街口,積水,0,0,0,0,0,已處理,點,災情查報WEB,,182766.44,2508758.47,42641.52083
161639,2016-9-27 20:02,梅姬颱風,積淹水災情,房屋積淹水,"121.67862432244,25.1052700198869",121.678624,25.10527,基隆市,七堵區  ,基隆市七堵區崇信街,崇信抽水站沒人抽水目前快淹水了,0,0,0,0,0,已處理,點,災情查報WEB,,318442.89,2777609.52,42641.52153
161648,2016-9-27 20:02,梅姬颱風,積淹水災情,地區積淹水,"120.280876,22.720611",120.280876,22.720611,高雄市,楠梓區  ,高雄市楠梓區德中路,中和里德忠165巷淹水,0,0,0,0,0,已處理,點,災情查報WEB,,176128.74,2513525.16,42641.52153
161658,2016-9-27 20:01,梅姬颱風,積淹水災情,道路積淹水,"120.43614149093628,23.47373719819804",120.436141,23.473737,嘉義市,西區   ,嘉義市西區新垂楊大橋,垂楊大橋東往西方向車道15cm淹水,0,0,0,0,0,已處理,點,災情查報WEB,,192400.62,2596855.91,42641.52153
161659,2016-9-27 20:01,梅姬颱風,積淹水災情,道路積淹水,"120.286383,22.640307",120.286383,22.640307,高雄市,三民區  ,高雄市三民區裕民里中都街69巷及63巷,高雄市三民區裕民里中都街69巷及63巷整條道路淹水,0,0,0,0,0,已處理,點,災情查報WEB,,176651.75,2504630,42641.52153
161662,2016-9-27 20:01,梅姬颱風,積淹水災情,道路積淹水,"120.212129,23.033188",120.212129,23.033188,臺南市,安南區  ,"臺南市安南區安中路一段及560巷,622巷,62巷88弄全部,516巷,北安路三段145巷",淹水,0,0,0,0,0,處理中,點,災情查報WEB,,169251.53,2548175.37,42641.52153
161667,2016-9-27 20:01,梅姬颱風,積淹水災情,道路積淹水,"120.358774591247,23.1897040087793",120.358775,23.189704,臺南市,官田區  ,臺南市官田區,淹水(灣裡路88巷內)林小姐2961652,0,0,0,0,0,已處理,點,災情查報WEB,,184357.79,2565434.5,42641.52222
161678,2016-9-27 20:00,梅姬颱風,積淹水災情,地區積淹水,"120.287008,22.716665",120.287008,22.716665,高雄市,楠梓區  ,高雄市楠梓區右昌街507巷,楠梓區右昌街507巷積水,0,0,0,0,0,已處理,點,災情查報WEB,,176756.57,2513085.16,42641.52222
